Date,AAPL,AMD,AMZN,BA,BAC,CAT,COST,CVX,GOOGL,GS,HD,JNJ,JPM,KO,META,MSFT,NFLX,NVDA,PEP,PFE,PG,TSLA,UNH,WMT,XOM
2018-01-18,0.0008928171492747653,0.023530493768408798,-0.001298133852806076,-0.03139850734025591,0.009575379464603377,0.001956190963142642,-0.004064659344772147,-0.005834323133132013,-0.002751549249021345,-0.010621898209267037,-0.007484608806744143,-0.00040820779498434626,0.002386668676999866,0.0012807049403093435,0.012311156921722357,-0.0004434810186099977,0.012927614884993091,-0.001246288233017064,-0.0010916426945209326,-0.005123584873199903,-0.003652695267041813,-0.007488501129632502,0.01964367690930811,0.015459387983706968,-0.006498114371786114
2018-01-19,-0.004472535183002727,0.009577079070382116,0.0009736994050156305,-0.007169313040307333,0.007594918880592828,0.013945804777705698,0.004064659344772079,-0.0022063109151584403,0.006606811512783615,0.020312523188131912,0.015013138276088103,0.0029902471236357086,-0.0022096673001557794,0.005955065929276564,0.00825281134795975,-0.0011109032798138616,0.0005897856652792447,0.024948720825542097,0.009364025127004363,-0.0013524535684644981,0.009820934196451409,0.015693090065018588,0.0007811125776135571,0.00277658833318147,-0.0032078729083414225
2018-01-22,-0.008214705400240436,0.004754324841794567,0.024968098162378945,0.0007991859193146,0.006911853951307239,0.00281266438197611,0.010810332480067136,0.009550593547551537,0.017906196082656572,0.020864543779955665,0.015427244040817986,0.0052790841528710525,0.011612776208227824,0.004654131839635641,0.02225604498699308,0.017730870863841067,0.031785548371602475,0.015438284995249529,0.011089122384323228,-0.0002709314820119998,0.008963577468141293,0.004390024536005943,0.0008630260169937584,0.008189008342086461,0.012542915316060473
2018-01-23,0.0002258356758494049,0.022666071627059952,0.026196229930158944,-0.0071557484310996525,-0.0006264261030949112,-0.008580204438830279,-0.004950714808024107,-0.011685373487624535,0.010263527931277291,-0.005483069365781242,0.002149668463312638,-0.043528653427838945,-0.0010500380789740164,0.0014762299610321453,0.02124329816294071,0.003160597837800388,0.09511841930712653,0.02209165931437781,-0.0017299301307062433,-0.0029827246702966515,-0.03139381125076785,0.00349261668007839,0.006751379226318713,0.004258001752897103,0.0005665339783057185
2018-01-24,-0.0160569603683108,-0.01793416844218121,-0.003698397360036897,-0.0026855514050348407,0.005311830851556068,-0.006454002151803793,0.00423015605157486,0.0028200753116230043,-0.004157834651851345,0.02126529431316704,0.00642141724101633,0.0016908865750424062,0.012702517382723025,0.007976426581865073,-0.01489801955367735,-0.0008710666337443316,0.04304892165120674,-0.013103384627616697,-0.0013197675815463052,0.002982724670296695,-0.008344960315426923,-0.01975213430064165,-0.0014690261500952496,-0.001038869273279135,0.0026017301291611445
2018-01-25,-0.018012187826201384,-0.0238865012817416,0.014944682738458965,0.024846368976650286,0.0,0.006099677510802425,0.018919990638681012,-0.0056482092302073995,0.009220692003123023,0.012530015127451333,-0.004130461327518477,0.01626709147690775,0.00025905127521501896,0.00020903833838200242,0.004972881236133039,0.0055393739365359514,0.03164106427713368,0.0023298661977462568,-0.0019831669739124873,0.008090777452996465,0.00033995029011375295,-0.02414061666578032,0.001346570892085456,0.0076274007001692614,-0.0018092341709057408
2018-01-26,0.0023350597617610345,0.04259318649602923,0.017338590199733116,0.0003206347625222592,0.0034221221607172933,-0.013732738389310054,0.004837952274128906,0.004124544901365544,0.004574447436985993,-0.0033136336934836697,0.00901600588848953,0.0064201959934007185,0.0053446876053182745,0.014320042057455426,0.013352079255837736,0.01856376149825162,0.01800525530739109,0.0291047970605864,0.0070881378819940815,0.04670308311940002,-0.006929403611346528,0.015312820217281293,0.013329701924229114,0.01665233074230006,0.007103595867479598
2018-01-29,-0.020915830185876227,0.02817086878416234,0.0110863061970509,-0.0070170299341647605,0.002481181159445883,-0.02718253208972426,-0.0029702830184255963,-0.02087340007915709,-0.0009097937202702455,0.016056089580582834,-0.011209545527328857,-0.011418729334554109,-0.0010325570575291795,-0.01725045940429219,-0.021385065275792814,-0.001489732854760804,0.03573407514250754,0.014362254880696031,-0.01731397829016762,0.00025678632764011497,-0.009966152468365689,0.019296367584641105,-0.004275213809092947,0.010645075155331857,-0.011185672919654709
2018-01-30,-0.005911675692383156,-0.034367629485181087,0.014106290909006738,-0.009166933245319838,-0.012468801795778936,0.007231507092584828,-0.0020696301728166683,-0.025621077310658255,-0.007707816841462354,-0.013076966611470673,-0.015292876484078313,-0.008737846353095456,-0.009424163709417979,-0.006098548582569615,0.006111038258070749,-0.012643717681237595,-0.020554886351239116,-0.016872403596742983,0.0018366405281540431,-0.031765967258075914,0.0010357500757259392,-0.01067099478570611,-0.04446456127343991,-0.016753074775178182,-0.01407456302768374
2018-01-31,0.0027513035088763196,0.06541225742016946,0.009049130891396598,0.0481539302695021,0.0037568763421977204,-0.006002343845798648,-0.015479858757967722,0.0009579436575865142,0.004110966118424333,-0.003911644378742084,-0.004519785160407763,-0.03022102322583732,0.004852981886413902,0.0037896463195110897,-0.0012299209133103714,0.02418246668358526,-0.030962170099248953,0.012609764904131763,0.003414088969989759,-0.020310116490202756,-0.007040459608838615,0.024253827172148544,0.0005491565770966446,-0.010544331122453674,0.005974058753037048
2018-02-01,0.002087941548328186,-0.03631371770390531,-0.04287344522925761,0.00722612497498403,0.015504134231440862,-0.003322673505573761,-0.007209934718958378,0.0017535324920044835,-0.0005331779051697829,0.01607061331374841,-0.004989752058184486,0.013155747721838768,0.01032075268273211,-0.002946145310351625,0.03263624044606172,-0.007924895623321548,-0.019538537788893154,-0.021798179466392033,0.0,0.003535865953147832,-0.0056911720311523355,-0.014384252958894271,-0.006610238439614028,-0.010182706784216958,0.0200726291179245
2018-02-02,-0.04435967586935281,-0.062276944841584025,0.028335697336222956,-0.022753580940330767,-0.01706766976403818,-0.029714729070714867,-0.012901471327168186,-0.057275675470015344,-0.05424672148634517,-0.04581183250205808,-0.03011356341447686,-0.01685316041781926,-0.022410725148502172,-0.015290323457552867,-0.01465979013010992,-0.026662621031582814,0.0088639100928429,-0.029452208616051887,-0.013642002148524193,-0.005991214809100579,-0.01881331324776876,-0.015873271824704757,-0.014300964451489324,-0.009905221477310551,-0.05231608683563878
2018-02-05,-0.02530207321645418,-0.0733050927615343,-0.028335697336222907,-0.05912093764514805,-0.054345738796894125,-0.04155276546257221,-0.04399273857716188,-0.0515685596330144,-0.05209318445748941,-0.042940866866062063,-0.05761647934958181,-0.0544019621558672,-0.04914034665397789,-0.04017149116023401,-0.04856413062031274,-0.042057764774654074,-0.050500462062573054,-0.0886947228454938,-0.0361212806036286,-0.05444687637398168,-0.03859899721313544,-0.031381851268344675,-0.052501620976250024,-0.04292591631629621,-0.05858606663046859
2018-02-06,0.04094261343901306,0.006890632438413738,0.037309622701425335,0.03592529070965196,0.030591553519402993,0.03467140584538768,0.012181534179379911,0.039692035237071426,0.0205334427509807,0.03777437590585719,0.042395685071073275,0.010982983195280765,0.029969332084040772,-0.0049125978831344,0.022097621840855022,0.037142500918451,0.044085752820196514,0.05410196540403229,-0.007894091382741334,0.01744144968214742,0.016153184016094634,0.0025183533063415963,0.023181167415923066,0.008060479596727128,-0.01733463653814518
2018-02-07,-0.021639685447752754,-0.004301016269886785,-0.018226722717437444,0.020928688994201597,0.001601164679666549,-0.013322910826446096,-0.009886100694406725,-0.016260476725361593,-0.027125118139891137,-0.006203935073076333,0.0013075027801973777,-0.00311481188826565,0.0067563169740126675,-0.002465268191199406,-0.028073925440340916,-0.019012289287389437,-0.0043750967207283175,0.014173118245636865,-0.0005285008627357248,-0.00853972656375844,-0.006576741029819899,0.032493210526077794,0.0028383221270853235,0.01914146087814646,-0.018160110505793487
2018-02-08,-0.027902087691196214,-0.033307207103730634,-0.047911730278811245,-0.04956127535377248,-0.04952625624659613,-0.05561945847327805,-0.02531932851339549,-0.026277089811332033,-0.04624885436495499,-0.042711599861062995,-0.05407842052599509,-0.03926317849263289,-0.0452174481529504,-0.03331389617250764,-0.04890653842805196,-0.052697902321476954,-0.05620719799114988,-0.05055756270599391,-0.029959851565503376,-0.03935795054465352,-0.01999308608433366,-0.09024189341458241,-0.0423323428172849,-0.027901532501431917,-0.011371790503814596
2018-02-09,0.012157015521210365,0.007989403335507468,-0.008103804791418619,0.00956999416422752,0.019644319259202115,0.02181646598324868,0.011744211950381575,0.010629271581664424,0.03755083286941348,0.011903457442912572,0.015875883055989512,0.02477739495654749,0.019824619335024368,0.0006956539513148036,0.026059127379671705,0.036610997234022724,-0.002522159369648613,0.06479177891245065,0.00930763388391931,0.01563667792389344,-0.003746904006255829,-0.015376248848248276,0.020575923999768035,-0.006519832163212637,0.0063542736085700985
2018-02-12,0.03948897280203439,0.03219067629872754,0.034216728035250644,0.0324282876301788,0.025713370890103754,0.020431946477067437,0.0018796999787904737,0.004220217019636239,0.007892380697962314,0.015364821094189837,-0.00032631469896430426,0.005696717460517793,0.015330575247181623,0.019289099603522403,0.001701969314114583,0.010715900655982265,0.03342708298282414,-0.017605298954620284,0.006723244008330554,0.014531108626665642,0.01748919936163832,0.016961202165830976,0.021180601606457357,0.001809797279569824,0.008409705434245946
2018-02-13,0.00996757960090441,0.008525152027315974,0.02019536975735599,-0.0018630627741873275,0.0019261873161660619,0.010970862575533336,0.01692197013996051,-0.0060720391912898065,-0.0003984300842392271,0.009317991008126485,-0.0018487274305859945,-0.00238236346425172,0.006156459324842795,0.004990722161003196,-0.018652488932624108,0.007823110681705983,0.0012397656918428192,0.01997205099001749,0.001874260976078181,0.00804621886103705,0.00208813548687979,0.024806110575996826,0.00420037998698809,0.014262408769319885,-0.001571307399056559
2018-02-14,0.018269720477562205,0.035032780549745436,0.02550419300925882,0.0049126105329616735,0.025958934911546227,0.026217405608344988,0.01722821509075738,0.002996531418418004,0.017453458957543338,0.027216241556939726,0.0052660961613054825,-0.002233986708416607,0.022862047661071683,-0.0020386037722750928,0.036128541298934475,0.01553669850198379,0.02949078678246153,0.03708890524011931,-0.027391416287204148,0.007129287355410736,-0.010112558819178285,-0.004179773833776486,0.009398069272625022,0.007105047902447801,0.0020947433968301773
2018-02-15,0.03302706176289588,-0.0008200270350530456,0.007353751233283212,0.033112496835552764,0.0065410311912514315,0.012073959075032387,0.024477016518813382,0.0001779077460151787,0.017245900089322308,0.019236141694276215,0.003135603255081431,0.011958629436466486,0.004163968826834564,0.015301718114859643,0.002447783499700434,0.020167713445999973,0.052257116380152506,0.02082374828669037,0.016903274364802236,0.014668930429875831,0.021216256486099552,0.035836754394223076,-0.01213733496870813,0.0149321782158138,-0.0032749722164337374
2018-02-16,-0.003242580997730429,-0.030822922910794734,-0.0089814315393622,-0.003991645454910859,-0.007479018411676102,-0.023335719687731155,0.0004178363889001541,-0.003471752486879646,0.0037862554984265055,-0.00022409670129688733,0.009133644295446088,0.014524711886818746,-0.007211342715062148,0.0044562647968538266,-0.014553138439838631,-0.007148404829203385,-0.006263595177542495,-0.010849406540539844,0.0008106221702986482,0.015284541004280186,0.0023025941681547664,0.004241546843597516,0.014712703610467915,0.01490307061693065,0.004320879752910946
2018-02-20,-0.0033694378311878853,0.016778981031203098,0.01347964456515462,-0.004771367335431272,-0.0012518506530220495,-0.004681683927524413,-0.018121174301051094,-0.010398168923464152,0.007357619527190076,-0.010253175739229773,-0.0013913874725056175,-0.017271927058318447,0.0002614536287718141,-0.02225537884082525,-0.0076407797869999395,0.007795505878467616,0.0001077157077421329,0.02126166952609036,-0.014328790490002338,-0.006918899815821803,-0.01537172226966339,-0.00214835049634627,-0.011885147079536976,-0.10739822195822735,-0.01037519575893832
2018-02-21,-0.004549264939608427,-0.025275160257666567,0.00987380009044426,-0.0027772002209513506,-0.001880828208600276,-0.0021238364195073785,-0.012678211681760088,-0.017451813797549585,0.009164230012031012,-0.005641224811661076,-0.01974264638286529,-0.0073622570712721025,0.0041758924754118415,-0.014886155671578256,0.010737179908836585,-0.013354428416211454,0.008899451182194174,-0.030863291212719447,-0.013610727237100153,-0.006966296591442647,-0.013615500146642218,-0.004400810006499264,-0.006773174392654447,-0.02790718824383352,-0.011418139286912026
2018-02-22,0.008324589097787759,0.010186835410455923,0.0016305120580417068,0.010024184339548181,-0.005664022452797327,0.02311556810294116,0.004511951533700409,0.007581776369183617,-0.003462843314185831,-0.007507113901953948,0.013079151723938143,0.0,-0.001824719493814741,0.004144109060391067,0.0060521534608003755,0.002620004340593239,-0.010372456789203613,0.0032676076652665997,0.01159945232907783,-0.0005594543667422578,0.007449746832240118,0.03788699111449636,0.008668582292999211,0.013565859999636226,0.012869429256798097
2018-02-23,0.017241342209728568,0.0192393674822633,0.009821428842378839,0.0020769115568397335,0.010671507686473338,0.022101016890983954,0.017110018906982803,0.024272822399436317,0.016256044931591915,0.020220317914013894,0.015408924034547624,0.016111423145390377,0.020061767831631654,0.011877837049196063,0.02373952697193371,0.025083320333333794,0.027622485600312448,0.015490022945794298,0.0038365370956603183,0.014444650774006631,0.002594032742525762,0.016843236182783695,0.013428238239453738,0.001292773178831285,0.021775288379366434
2018-02-26,0.019579721425078092,0.028585072822548643,0.014527347404448127,0.018941326583596804,0.012102950228954995,0.007850523269857268,0.015681715193029237,0.01769477062501178,0.013742669653593583,0.016691059561593235,0.0005836178809361066,0.0067617159468362316,0.01236891193885332,-0.00022730115234119612,0.008907763728878894,0.014355292093149938,0.028376809416074473,0.002639364152510108,0.01142261174083653,0.022632388437241795,0.007130962003103563,0.015138342018226577,0.016802850819307234,0.002472914445424007,0.016755688399969344
2018-02-27,-0.0032462009543438677,0.008817664948656342,-0.006572418273647388,0.0031862110227040955,-0.0027798502340431884,-0.014956910900135966,-0.014155172383753124,-0.008675851242364405,-0.023165581153382377,-0.01235203512431362,-0.018638128837498137,-0.0030333847800701626,-0.011942716444099569,-0.009355413704409864,-0.018942029370677526,-0.012868136294121313,-0.012141658982714867,-0.0021109807321140843,-0.0004508008573385904,-0.00784985722006944,-0.013443107691592817,-0.018153845689605118,-0.006601398081979936,-0.017331547623891375,-0.01714253810300886
2018-02-28,-0.0015146970291470849,-0.03409421838216963,0.00031078300210627937,-0.006686427475545229,-0.007139802401555809,-0.04198261825912735,0.004199314107446217,-0.014987542106885446,-0.012235535150057058,-0.016034884199370842,-0.01475859499303971,-0.013687857002274081,-0.015975704691339014,-0.009211922482137262,-0.017455490769527633,-0.004575427070384929,0.0026460835237106886,-0.01663752350425203,-0.010516127434704597,-0.013404397714992595,-0.02540042223892739,-0.022852326172335676,-0.027733320721589613,-0.016636797130925748,-0.02297171596954333
2018-03-01,-0.017671305827347827,-0.017493161153445527,-0.012641932360173476,-0.035176983286572004,-0.015758118286060004,-0.028867994815332775,-0.009843607481656262,0.0010719206198418498,-0.029891935738981867,-0.023668105502690117,-0.014534060953956438,-0.02022143590560646,-0.01808470828597175,0.004847232887572789,-0.013436730446038124,-0.00985947281580075,-0.0034034421256618676,-0.04129573858041902,-0.007417618281048321,-0.018905268866563338,0.0022897250859179267,-0.03599846676634224,-0.007589893866376566,-0.010385817799640262,-0.007155350665871062
2018-03-02,0.006890356859655216,-0.007591702321306796,0.004542832323262843,-0.014459541622355786,0.004753621874459808,-0.025961182285077586,0.0015854810508230727,-0.003576806299877429,0.011811514295411569,0.005204772452008308,-0.006590513629935007,0.01202666715863018,-0.0009700772216464295,0.006654556260904238,0.0038575490533391396,0.0021517719638484995,0.03605151684715766,0.01847495747109895,0.008472941426022765,0.008941002122654779,0.010113724860110938,0.012581794044277577,0.0032914114003847416,-0.0034860973550089017,0.004643695522455211
2018-03-05,0.00345574073018422,0.008431704815566205,0.015450749125216098,0.023171960659958662,0.015684042660534574,0.031868267328924664,0.011291848667338632,0.013435193015473535,0.009748015155101068,0.019185707817215087,0.01821241963548043,0.007501416951286541,0.01523776655716532,0.0038811503329648804,0.02117605791297451,0.006320481712869656,0.045296290120745916,-0.0037694426701404683,0.0035700506934755604,0.004717800722244523,0.009888107227973255,-0.0052956889346357445,0.014066645770698,0.013538595009587371,0.009484812664364779
2018-03-06,-0.000848615997089076,-0.012674408622241203,0.00916635335491773,-0.010916614339932322,-0.0006226900835541998,0.01725322869197847,-0.00010446417350268579,0.004409005542658504,0.005592830817707597,0.014376248281627637,-0.0005500492302843641,-0.01217017571586666,0.0008689502005784263,0.0009105583356964378,-0.00344290241100586,-0.003423193992158307,0.03192921786623195,0.027250814037990873,0.0013699291030014066,-0.006667016734948393,-0.0033683280649847596,-0.015569849908619472,-0.00967983964937544,-0.010277116330568275,-0.0011806934572481905
2018-03-07,-0.009326210618828015,0.040005296451461635,0.004775087665414082,-0.005402821339094491,0.0021779001830552844,-0.014676052800105033,-0.021646933180667988,0.001670501048013967,0.012762351994737778,-0.005936661480122398,-0.011303469792698712,0.006375244387899215,-0.003740849013987731,-0.002506736119536837,0.02162462860603241,0.005770042570424225,-0.012562380216882206,-0.0013222548375452503,0.0023698760721686234,0.0013927996413157205,-0.010805519887585095,0.012415049984329452,0.004807608176866445,-0.014932086790598832,-0.02552630816065463
2018-03-08,0.01085323799532961,-0.022305716506630793,0.004430331047974139,0.004858185585724535,0.0006210493511874761,0.013634783426197367,-0.008953339134554629,-0.004313894143949949,0.012778632034271105,0.0037239899645763273,-0.00358999817864092,0.023133690477415928,8.71208166764851e-05,0.01427436850325592,-0.007485416837266971,0.0060544038888153354,-0.013037678530211854,-0.002732804662749759,0.02018841077642441,0.015739529806467936,0.010180292952404097,-0.0096765099931042,-0.007933738937043237,0.007993575416617124,-0.0018872176728729642
2018-03-09,0.017035186981591104,-0.022814716376467457,0.017267875039310328,0.016466527620821788,0.016020275964350957,0.029889462350605918,0.015444056064661739,0.03357246523311747,0.02747491267744443,0.016495925676801474,0.023438728337672358,0.0130898011773472,0.02835468373164655,0.00828984971217444,0.015725196178028294,0.022098623992757353,0.04454503020936395,0.01706062734447528,0.004095708157998132,0.0073700988041187,0.003993555000165755,-0.005881795723518265,0.003109981173275429,0.009058087362162957,0.0059185460452610625
2018-03-12,0.009621366584779002,-0.015504130497411046,0.012274784456525238,-0.029571004932278825,0.0036606382426734754,-0.023981820354162534,0.004180368751628633,-0.003675362971457109,0.00437525270279077,0.00959311334211486,-0.013541054405916091,-0.008782713518382373,-0.003224384036502858,-0.006491587716890703,-0.002540437401879745,0.0023793969978164933,-0.03107152878877365,0.01789640166776607,0.0018641269295426935,-0.004360739398386249,-0.005369789708158786,0.05454171900502194,-0.011869581783226009,-0.007353696412007013,0.009078726465222339
2018-03-13,-0.009677214358738633,0.010362776794199096,-0.0064082374088574355,-0.016167494571549992,-0.014724289351036528,-0.0052562487765024524,-0.010137358703398052,-0.002829199856883773,-0.022569761203513495,-0.017899972510848006,-0.007596340145449426,0.0128851140388762,-0.012055903531298937,0.0008980303672707451,-0.015710551736327787,-0.024689593888611864,-0.017012925507411288,-0.008241940836695114,0.007510799160906341,0.0038166562925251745,-0.0017549432636238846,-0.01067881179038873,0.01854559392545711,0.0026082692946402188,-0.009480989037666438
2018-03-14,-0.008537439067139087,-0.02434908872744191,0.0017741242337512898,-0.025145849728186107,-0.006821720484021082,-0.007511344161504471,-0.015211627130515788,-0.01148633404928786,0.00784695913637158,-0.015386225546423278,-0.005284560035621338,-0.015225181778326026,-0.011246195250225778,-0.009095130042360778,0.012620671086204415,-0.005949430614111619,0.017790640759832513,0.004149571888386642,-0.008752904225409398,-0.010943896318001778,-0.009072342735531752,-0.04551475671341543,-0.006897651004869776,-0.007160374353526406,-0.012556669845442564
2018-03-15,0.001175830416117483,0.008764331544368223,-0.005470697171817769,-0.0008483781636173867,-0.0012453803325372364,0.013220656970498273,0.004754648213572764,0.0039012836372805688,0.0014958718793856701,0.008210390413318265,0.003713216613658161,0.005576711852082278,0.0025197634748215137,-0.0025154460620790127,-0.0017931945160864597,0.003509956259267174,-0.0014315208367873759,0.002409299056777947,-0.0055210906767532795,0.006307396190515621,-0.004185932856967118,-0.003158388052850371,0.018027911193218442,-0.0018266155620875978,0.011079830113561605
2018-03-16,-0.003532650472896572,0.0008722398066078538,-0.006746984262292992,0.0014837317681334061,0.0021785063387903887,0.012153338149312786,0.0019387942823243447,-0.0015587808919092048,-0.01417065848522627,0.0037062864829339793,0.004985613552086097,0.004648949779122629,0.0017342697265434698,-0.004820623397860225,0.006667542511755117,0.00444971132628962,-0.008256038525734213,0.004561637539525326,-0.003130378525261193,0.005452395960688729,0.003806144060175025,-0.013138827430316807,-0.007084369333660904,0.01879164171955573,0.009362077235132956
2018-03-19,-0.01539671584260905,-0.0034934499156452025,-0.01716652889855416,0.0038961682543903224,-0.005923547635094427,-0.02793368809755789,-0.009296850126284752,-0.01317113441079893,-0.030747578088101524,-0.019127980841546308,-0.01044744122771422,-0.02607006443726832,-0.00791419986642625,-0.0046126793356349345,-0.07009735436158414,-0.018241427437673274,-0.015729906699731185,-0.03858213227449998,-0.011531613686218743,-0.012310242986870945,-0.003933677824428959,-0.024540122382657712,-0.012409000384202408,-0.01947745589080305,-0.01299688589161477
2018-03-20,-0.00034250679639201843,-0.02839593175686226,0.02655806397402168,0.017538776314992094,0.0,0.01247546936446212,0.017228019275717574,0.005341702483032638,-0.003889196501818352,0.0025110132520371605,0.005966829563844655,0.007420368019971729,0.0009597502489517764,-0.0023141167144037746,-0.025888532587372743,0.0025804787503822205,0.012742269777216694,0.03498237512442757,-0.004176871280573419,0.0,-0.004459105103376226,-0.009645799079847998,0.007657768937338736,0.005701387092064287,-0.0021602939367361025
2018-03-21,-0.022915284924131408,0.013411070289127636,-0.002935242181331271,-0.0015710589912238699,-0.003445680931607133,0.01123123658877678,-0.006855723853860317,0.021941054666609568,-0.0016440168458604358,-0.005104530887475461,-0.0007858887089285938,-0.00015259615957208988,0.0008722155024905152,-0.0037139434133100745,0.007347322031113852,-0.007004457410667534,-0.0032177472377861037,-0.004094862130219002,-0.010611286582305689,-0.0016528541203870224,-0.016350342280534638,0.019073091713506164,-0.017615939854528983,0.0026116021347083983,0.014091929034532802
2018-03-22,-0.014230425713231123,-0.03157685717960618,-0.023629241659590867,-0.05327811408285648,-0.042300364791204526,-0.05882117249477157,-0.018606009645493533,-0.02895214529089388,-0.03805495287421697,-0.03596456396739989,-0.015453977500324456,-0.02947203456023222,-0.04264319300313141,-0.00559713496039725,-0.02692500812010378,-0.029518763108776463,-0.031389997487178724,-0.02736680585235886,-0.007384165920229214,-0.018645414247766404,-0.008211279480352746,-0.02375314563501072,-0.034749961846355364,-0.011864209252103046,-0.020736292484795527
